from.id,to.id,reaction,subsystem,arrows
4abut[e],na1[c],GABABGTtc,"Transport, extracellular",to;from
4abut[e],4abut[c],GABABGTtc,"Transport, extracellular",to;from
4abut[e],cl[c],GABABGTtc,"Transport, extracellular",to;from
cl[e],na1[c],GABABGTtc,"Transport, extracellular",to;from
cl[e],4abut[c],GABABGTtc,"Transport, extracellular",to;from
cl[e],cl[c],GABABGTtc,"Transport, extracellular",to;from
na1[e],na1[c],GLNB0AT3tc,"Transport, extracellular",to
na1[e],gln_L[c],GLNB0AT3tc,"Transport, extracellular",to
na1[e],cl[c],GLNB0AT3tc,"Transport, extracellular",to
gln_L[e],na1[c],GLNB0AT3tc,"Transport, extracellular",to
gln_L[e],gln_L[c],GLNB0AT3tc,"Transport, extracellular",to
gln_L[e],cl[c],GLNB0AT3tc,"Transport, extracellular",to
cl[e],na1[c],GLNB0AT3tc,"Transport, extracellular",to
cl[e],gln_L[c],GLNB0AT3tc,"Transport, extracellular",to
cl[e],cl[c],GLNB0AT3tc,"Transport, extracellular",to
na1[e],na1[c],GLUB0AT3tc,"Transport, extracellular",to
na1[e],glu_L[c],GLUB0AT3tc,"Transport, extracellular",to
na1[e],cl[c],GLUB0AT3tc,"Transport, extracellular",to
cl[e],na1[c],GLUB0AT3tc,"Transport, extracellular",to
cl[e],glu_L[c],GLUB0AT3tc,"Transport, extracellular",to
cl[e],cl[c],GLUB0AT3tc,"Transport, extracellular",to
